"registro_id","tesis_id","tecnica_id","lugar","created_at","updated_at","error_id"
"1950","325","10","Técnicas e instrumentos",NULL,NULL,"23"
"1951","325","66","Técnicas e instrumentos",NULL,NULL,"23"
"1952","325","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1953","325","11","Análisis e interpretación de la información",NULL,NULL,"49"
"1954","326","63","Variables",NULL,NULL,"2"
"1955","326","63","Técnicas e instrumentos",NULL,NULL,"2"
"1956","326","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1957","326","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1958","326","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1959","326","39","Análisis e interpretación de la información",NULL,NULL,"2"
"1960","326","106","Análisis e interpretación de la información",NULL,NULL,"2"
"1961","326","107","Análisis e interpretación de la información",NULL,NULL,"2"
"1962","326","5","Análisis e interpretación de la información",NULL,NULL,"2"
"1963","327","37","Población y muestra",NULL,NULL,"2"
"1964","327","1","Técnicas e instrumentos",NULL,NULL,"2"
"1965","327","32","Técnicas e instrumentos",NULL,NULL,"23"
"1966","327","8","Técnicas e instrumentos",NULL,NULL,"23"
"1967","327","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1968","327","13","Análisis e interpretación de la información",NULL,NULL,"16"
"1969","328","2","Población y muestra",NULL,NULL,"2"
"1970","328","23","Análisis e interpretación de la información",NULL,NULL,"2"
"1971","328","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1972","328","42","Análisis e interpretación de la información",NULL,NULL,"2"
"1973","328","43","Análisis e interpretación de la información",NULL,NULL,"2"
"1974","328","44","Análisis e interpretación de la información",NULL,NULL,"2"
"1975","328","21","Análisis e interpretación de la información",NULL,NULL,"2"
"1976","328","22","Análisis e interpretación de la información",NULL,NULL,"2"
"1977","328","26","Análisis e interpretación de la información",NULL,NULL,"2"
"1978","328","109","Análisis e interpretación de la información",NULL,NULL,"2"
"1979","328","53","Análisis e interpretación de la información",NULL,NULL,"2"
"1980","328","96","Análisis e interpretación de la información",NULL,NULL,"2"
"1981","328","36","Análisis e interpretación de la información",NULL,NULL,"2"
"1982","328","108","Análisis e interpretación de la información",NULL,NULL,"2"
"1983","328","46","Análisis e interpretación de la información",NULL,NULL,"2"
"1984","328","47","Análisis e interpretación de la información",NULL,NULL,"2"
"1985","328","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1986","328","11","Análisis e interpretación de la información",NULL,NULL,"2"
"1987","328","13","Análisis e interpretación de la información",NULL,NULL,"16"
"1988","329","2","Variables",NULL,NULL,"2"
"1989","329","1","Técnicas e instrumentos",NULL,NULL,"2"
"1990","329","104","Técnicas e instrumentos",NULL,NULL,"2"
"1991","329","13","Análisis e interpretación de la información",NULL,NULL,"16"
"1992","329","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1993","330","116","Población y muestra",NULL,NULL,"57"
"1994","330","1","Técnicas e instrumentos",NULL,NULL,"2"
"1995","330","15","Técnicas e instrumentos",NULL,NULL,"2"
"1996","330","16","Técnicas e instrumentos",NULL,NULL,"23"
"1997","330","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1998","330","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1999","330","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2000","332","63","Variables",NULL,NULL,"2"
"2001","332","63","Técnicas e instrumentos",NULL,NULL,"2"
"2002","332","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2003","332","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2004","332","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2005","332","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2006","332","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2007","332","14","Análisis e interpretación de la información",NULL,NULL,"2"
"2008","332","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2009","333","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2010","333","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2011","333","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2012","333","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2013","333","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2014","333","42","Análisis e interpretación de la información",NULL,NULL,"2"
"2016","333","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2017","333","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2018","334","63","Técnicas e instrumentos",NULL,NULL,"2"
"2019","334","1","Técnicas e instrumentos",NULL,NULL,"2"
"2021","334","16","Técnicas e instrumentos",NULL,NULL,"23"
"2022","334","49","Técnicas e instrumentos",NULL,NULL,"2"
"2023","334","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2024","334","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2025","334","12","Técnicas e instrumentos",NULL,NULL,"2"
"2026","334","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2027","335","37","Población y muestra",NULL,NULL,"2"
"2028","335","2","Población y muestra",NULL,NULL,"2"
"2029","335","63","Técnicas e instrumentos",NULL,NULL,"2"
"2030","335","1","Técnicas e instrumentos",NULL,NULL,"2"
"2031","335","10","Técnicas e instrumentos",NULL,NULL,"2"
"2032","335","14","Técnicas e instrumentos",NULL,NULL,"2"
"2033","335","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2034","335","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2035","335","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2036","336","2","Población y muestra",NULL,NULL,"2"
"2037","336","1","Técnicas e instrumentos",NULL,NULL,"2"
"2038","336","32","Técnicas e instrumentos",NULL,NULL,"23"
"2039","336","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2040","336","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2041","337","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2042","337","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2043","338","63","Variables",NULL,NULL,"2"
"2044","338","104","Técnicas e instrumentos",NULL,NULL,"2"
"2045","338","101","Técnicas e instrumentos",NULL,NULL,"2"
"2046","338","53","Técnicas e instrumentos",NULL,NULL,"2"
"2047","338","26","Técnicas e instrumentos",NULL,NULL,"2"
"2048","338","117","Técnicas e instrumentos",NULL,NULL,"2"
"2049","338","118","Técnicas e instrumentos",NULL,NULL,"2"
"2050","338","63","Técnicas e instrumentos",NULL,NULL,"2"
"2051","338","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2052","338","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2053","338","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2054","338","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2055","338","1","Anexos",NULL,NULL,"2"
"2056","338","15","Anexos",NULL,NULL,"2"
"2057","340","119","Variables",NULL,NULL,"2"
"2058","340","1","Técnicas e instrumentos",NULL,NULL,"2"
"2059","340","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2060","340","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2061","340","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2062","340","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2063","340","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2064","340","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2065","340","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2066","340","63","Anexos",NULL,NULL,"2"
"2067","340","1","Anexos",NULL,NULL,"2"
"2068","342","12","Técnicas e instrumentos",NULL,NULL,"2"
"2069","342","1","Técnicas e instrumentos",NULL,NULL,"2"
"2070","342","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2071","342","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2072","342","18","Análisis e interpretación de la información",NULL,NULL,"2"
"2073","342","39","Análisis e interpretación de la información",NULL,NULL,"2"
"2074","342","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2075","343","7","Técnicas e instrumentos",NULL,NULL,"23"
"2076","343","1","Técnicas e instrumentos",NULL,NULL,"2"
"2077","343","63","Técnicas e instrumentos",NULL,NULL,"2"
"2078","343","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2079","343","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2080","343","60","Análisis e interpretación de la información",NULL,NULL,"2"
"2081","343","78","Análisis e interpretación de la información",NULL,NULL,"58"
"2082","344","2","Población y muestra",NULL,NULL,"2"
"2083","344","1","Técnicas e instrumentos",NULL,NULL,"2"
"2084","344","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2085","344","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2086","344","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2087","344","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2088","344","120","Análisis e interpretación de la información",NULL,NULL,"2"
"2089","344","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2090","345","1","Técnicas e instrumentos",NULL,NULL,"2"
"2091","345","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2092","345","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2093","345","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2094","346","2","Población y muestra",NULL,NULL,"2"
"2095","346","63","Técnicas e instrumentos",NULL,NULL,"2"
"2096","346","1","Técnicas e instrumentos",NULL,NULL,"2"
"2097","346","10","Técnicas e instrumentos",NULL,NULL,"2"
"2098","346","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2099","346","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2100","346","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2101","346","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2102","346","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2103","346","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2104","346","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2105","346","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2106","348","1","Técnicas e instrumentos",NULL,NULL,"2"
"2107","348","18","Técnicas e instrumentos",NULL,NULL,"2"
"2108","348","13","Técnicas e instrumentos",NULL,NULL,"2"
"2109","348","63","Técnicas e instrumentos",NULL,NULL,"2"
"2110","348","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2111","348","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2112","348","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2113","348","39","Análisis e interpretación de la información",NULL,NULL,"2"
"2114","348","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2115","349","63","Variables",NULL,NULL,"2"
"2116","349","2","Población y muestra",NULL,NULL,"2"
"2117","349","37","Población y muestra",NULL,NULL,"2"
"2118","349","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2119","349","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2120","349","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2121","349","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2122","350","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2123","350","39","Análisis e interpretación de la información",NULL,NULL,"2"
"2124","350","50","Análisis e interpretación de la información",NULL,NULL,"2"
"2125","351","1","Técnicas e instrumentos",NULL,NULL,"2"
"2126","351","115","Técnicas e instrumentos",NULL,NULL,"2"
"2127","351","63","Técnicas e instrumentos",NULL,NULL,"2"
"2128","351","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2129","351","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2130","351","13","Análisis e interpretación de la información",NULL,NULL,"52"
"2131","352","52","Población y muestra",NULL,NULL,"2"
"2132","352","2","Población y muestra",NULL,NULL,"2"
"2133","352","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2134","352","63","Anexos",NULL,NULL,"2"
"2135","353","2","Población y muestra",NULL,NULL,"2"
"2136","353","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2137","353","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2138","353","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2139","353","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2140","354","15","Técnicas e instrumentos",NULL,NULL,"2"
"2141","354","19","Técnicas e instrumentos",NULL,NULL,"10"
"2142","354","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2143","354","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2144","354","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2145","354","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2146","355","15","Técnicas e instrumentos",NULL,NULL,"23"
"2147","355","1","Técnicas e instrumentos",NULL,NULL,"2"
"2148","355","10","Técnicas e instrumentos",NULL,NULL,"2"
"2149","355","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2150","355","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2151","355","4","Análisis e interpretación de la información",NULL,NULL,"2"
